order_id,customer_id,customer_age,customer_gender,customer_country,customer_segment,is_repeat_customer,order_date,ship_date,delivery_date,order_status,product_id,product_name,brand,category,unit_price,quantity,discount_percent,discount_amount,subtotal,tax_rate,tax_amount,shipping_cost,total_amount,payment_method,shipping_method,product_rating,review_count,is_returned
ORD-100101,CUST-46129,52,Prefer not to say,Australia,Silver,1,2022-09-04,2022-09-11,2022-09-22,Shipped,PROD-4088,Jacket,Reebok,Clothing,123.98,3,5,18.6,371.94,0.13,45.93,0,399.27,Apple Pay,Free Shipping,,3474,0
ORD-100102,CUST-17398,33,Male,India,Silver,1,2024-05-01,2024-05-01,2024-05-09,Delivered,PROD-3295,T-Shirt,Uniqlo,Clothing,188.32,1,5,9.42,188.32,0.07,12.52,0,191.42,Cryptocurrency,Express,3.8,398,0
ORD-100103,CUST-78742,74,Female,India,Platinum,1,2024-09-14,2024-09-17,2024-09-24,Delivered,PROD-6222,Resistance Bands,Spalding,Sports & Fitness,134.36,10,15,201.54,1343.6,0.07,79.94,0,1222.0,Cryptocurrency,Standard,1.2,4846,0
ORD-100104,CUST-94765,44,Female,India,Gold,0,2022-09-08,2022-09-10,2022-09-23,Delivered,PROD-2295,Building Blocks,Mattel,Toys & Games,80.56,3,30,72.5,241.68,0.1,16.92,0,186.1,Apple Pay,Overnight,1.2,3380,0
ORD-100105,CUST-37762,64,Female,Brazil,Bronze,1,2024-05-23,2024-05-23,2024-06-06,Delivered,PROD-4113,Jump Starter,Garmin,Automotive,165.32,4,0,0.0,661.28,0.08,52.9,19.99,734.17,Apple Pay,Overnight,4.2,4813,0
ORD-100106,CUST-51973,34,Non-Binary,Japan,Platinum,0,2022-10-21,2022-10-25,2022-11-01,Delivered,PROD-4328,Boots,H&M,Clothing,211.72,4,20,169.38,846.88,0.14,94.85,12.99,785.34,Cryptocurrency,Free Shipping,3.6,2526,0
ORD-100107,CUST-70401,54,Female,Brazil,Platinum,1,2024-04-11,2024-04-17,2024-04-22,Delivered,PROD-3756,Perfume,Braun,Beauty & Personal Care,13.9,4,0,0.0,55.6,0.05,2.78,12.99,71.37,Bank Transfer,Overnight,2.3,3111,0
ORD-100108,CUST-11198,66,Male,India,Silver,0,2024-08-07,2024-08-07,2024-08-16,Delivered,PROD-4583,Hair Dryer,Neutrogena,Beauty & Personal Care,145.45,8,0,0.0,1163.6,0.14,162.9,12.99,1339.49,PayPal,Express,4.4,397,0
ORD-100109,CUST-78732,36,Male,Japan,Bronze,0,2021-01-14,2021-01-20,2021-01-21,Delivered,PROD-3439,Jump Starter,3M,Automotive,189.16,10,25,472.9,1891.6,0.12,170.24,0,1588.94,Gift Card,Express,3.9,4388,0
ORD-100110,CUST-82443,37,Male,United States,Platinum,1,2023-02-04,2023-02-10,2023-02-18,Delivered,PROD-8798,Biography,Hachette,Books,44.47,6,10,26.68,266.82,0.13,31.22,0,271.36,Debit Card,Free Shipping,5.0,1850,0
ORD-100111,CUST-33508,48,Non-Binary,United States,Bronze,1,2023-12-18,2023-12-18,2023-12-22,Delivered,PROD-6152,Laptop,Sony,Electronics,234.22,7,15,245.93,1639.54,0.11,153.3,0,1546.91,Debit Card,Overnight,4.5,4643,0
ORD-100112,CUST-40427,42,Female,United Kingdom,Platinum,0,2022-05-08,2022-05-14,2022-05-25,Cancelled,PROD-2245,Tablet,Logitech,Electronics,386.14,7,0,0.0,2702.98,0.08,216.24,12.99,2932.21,Bank Transfer,Standard,,2717,0
ORD-100113,CUST-45123,29,Prefer not to say,United Kingdom,Bronze,0,2023-07-12,2023-07-19,2023-07-23,Delivered,PROD-3526,Body Lotion,Cetaphil,Beauty & Personal Care,191.19,7,15,200.75,1338.33,0.05,56.88,4.99,1199.45,Google Pay,Express,4.8,3537,0
ORD-100114,CUST-56388,45,Prefer not to say,Japan,Bronze,0,2023-06-30,2023-07-05,2023-07-18,Delivered,PROD-2524,Action Figure,Playmobil,Toys & Games,84.63,2,0,0.0,169.26,0.05,8.46,4.99,182.71,Gift Card,Standard,1.5,1535,0
ORD-100115,CUST-65194,35,Prefer not to say,Canada,Gold,1,2022-05-13,2022-05-15,2022-05-26,Delivered,PROD-5911,Lip Balm,L'Oreal,Beauty & Personal Care,61.9,7,0,0.0,433.3,0.12,52.0,12.99,498.29,Debit Card,Express,1.6,2466,0
ORD-100116,CUST-49378,71,Prefer not to say,France,Silver,1,2023-07-27,2023-07-28,2023-07-31,Delivered,PROD-6253,Dash Cam,Meguiar's,Automotive,82.98,4,25,82.98,331.92,0.11,27.38,0,276.32,Cryptocurrency,Overnight,4.8,2721,0
ORD-100117,CUST-87624,42,Non-Binary,India,Silver,1,2024-07-20,2024-07-27,2024-08-06,Processing,PROD-9939,History Book,Macmillan,Books,18.31,7,15,19.23,128.17,0.08,8.72,19.99,137.65,Bank Transfer,Standard,,2669,0
ORD-100118,CUST-65460,61,Prefer not to say,Canada,Silver,1,2024-11-19,2024-11-20,2024-12-04,Processing,PROD-7176,Pillow,Philips,Home & Kitchen,572.5,8,5,229.0,4580.0,0.09,391.59,4.99,4747.58,Google Pay,Express,,3351,0
ORD-100119,CUST-83822,56,Male,United Kingdom,Bronze,0,2023-05-07,2023-05-07,2023-05-20,Returned,PROD-7547,Boots,Under Armour,Clothing,148.97,7,30,312.84,1042.79,0.1,73.0,19.99,822.94,Apple Pay,Overnight,,4398,1
ORD-100120,CUST-64522,62,Female,France,Gold,0,2024-02-17,2024-02-20,2024-02-28,Delivered,PROD-2406,Lip Balm,Nivea,Beauty & Personal Care,7.05,5,5,1.76,35.25,0.1,3.35,12.99,49.83,Credit Card,Free Shipping,2.9,4821,0
ORD-100121,CUST-94930,38,Male,Germany,Gold,0,2023-09-03,2023-09-04,2023-09-12,Shipped,PROD-2791,Jacket,Puma,Clothing,100.44,8,5,40.18,803.52,0.1,76.33,4.99,844.66,Credit Card,Standard,,3706,0
ORD-100122,CUST-60965,43,Male,Mexico,Platinum,1,2022-04-20,2022-04-26,2022-05-07,Delivered,PROD-1072,Air Fryer,Whirlpool,Home & Kitchen,117.05,3,15,52.67,351.15,0.11,32.83,7.99,339.3,Apple Pay,Free Shipping,3.6,3540,0
ORD-100123,CUST-55603,51,Non-Binary,Mexico,Bronze,1,2022-01-18,2022-01-23,2022-01-29,Delivered,PROD-6766,Biography,Oxford,Books,61.41,2,0,0.0,122.82,0.13,15.97,12.99,151.78,Gift Card,In-Store Pickup,1.5,4009,0
ORD-100124,CUST-34347,50,Prefer not to say,India,Platinum,1,2021-08-30,2021-09-02,2021-09-07,Delivered,PROD-8973,Steering Cover,Blackvue,Automotive,245.97,5,0,0.0,1229.85,0.12,147.58,4.99,1382.42,PayPal,In-Store Pickup,2.5,1158,0
ORD-100125,CUST-68176,30,Prefer not to say,Japan,Platinum,1,2024-06-22,2024-06-22,2024-07-06,Delivered,PROD-9006,Pillow,Ninja,Home & Kitchen,301.43,3,0,0.0,904.29,0.08,72.34,7.99,984.62,Cryptocurrency,Free Shipping,1.0,1118,0
ORD-100126,CUST-81186,65,Prefer not to say,Japan,Gold,0,2024-01-07,2024-01-11,2024-01-14,Processing,PROD-7010,Coffee Maker,Breville,Home & Kitchen,33.04,4,10,13.22,132.16,0.05,5.95,0,124.89,Debit Card,In-Store Pickup,,4633,0
ORD-100127,CUST-87060,34,Non-Binary,United Kingdom,Silver,0,2022-05-22,2022-05-26,2022-06-09,Pending,PROD-6744,Keyboard,JBL,Electronics,569.79,7,0,0.0,3988.53,0.12,478.62,19.99,4487.14,Cryptocurrency,Standard,,3684,0
ORD-100128,CUST-46349,36,Non-Binary,Japan,Bronze,1,2022-12-20,2022-12-24,2023-01-03,Delivered,PROD-3078,Action Figure,Barbie,Toys & Games,41.68,4,5,8.34,166.72,0.13,20.59,12.99,191.96,Debit Card,Express,2.3,2397,0
ORD-100129,CUST-22208,43,Non-Binary,France,Bronze,1,2024-07-19,2024-07-23,2024-08-03,Delivered,PROD-8511,Air Fryer,Ninja,Home & Kitchen,431.16,4,20,344.93,1724.64,0.1,137.97,12.99,1530.67,Cryptocurrency,Free Shipping,2.8,762,0
ORD-100130,CUST-26284,68,Non-Binary,United States,Bronze,1,2022-08-04,2022-08-09,2022-08-18,Delivered,PROD-3588,Sunscreen SPF50,The Ordinary,Beauty & Personal Care,82.54,7,5,28.89,577.78,0.1,54.89,4.99,608.77,Credit Card,Standard,3.3,3975,0
ORD-100131,CUST-61949,23,Non-Binary,Germany,Bronze,0,2024-08-24,2024-08-28,2024-08-31,Cancelled,PROD-6005,LED Lights,3M,Automotive,297.62,7,5,104.17,2083.34,0.15,296.88,0,2276.05,Debit Card,Overnight,,2244,0
ORD-100132,CUST-40008,18,Non-Binary,United Kingdom,Bronze,1,2024-04-30,2024-05-03,2024-05-12,Shipped,PROD-7276,Business Book,HarperCollins,Books,57.77,1,5,2.89,57.77,0.1,5.49,0,60.37,Gift Card,Express,,76,0
ORD-100133,CUST-38474,46,Non-Binary,Australia,Platinum,1,2024-08-06,2024-08-08,2024-08-10,Delivered,PROD-2420,Jeans,Adidas,Clothing,100.86,5,0,0.0,504.3,0.09,45.39,0,549.69,PayPal,Free Shipping,1.0,1344,0
ORD-100134,CUST-61347,53,Non-Binary,United States,Silver,1,2021-10-14,2021-10-17,2021-10-22,Shipped,PROD-5842,Jacket,Adidas,Clothing,180.97,7,15,190.02,1266.79,0.15,161.52,4.99,1243.28,Google Pay,Express,,2032,0
ORD-100135,CUST-86986,42,Prefer not to say,France,Bronze,0,2023-12-18,2023-12-18,2023-12-24,Returned,PROD-2106,Tablet,Bose,Electronics,983.13,4,25,983.13,3932.52,0.11,324.43,0,3273.82,PayPal,Free Shipping,,1081,1
ORD-100136,CUST-30365,58,Female,Germany,Silver,0,2024-12-30,2025-01-05,2025-01-12,Shipped,PROD-9788,Smartwatch,LG,Electronics,128.36,1,20,25.67,128.36,0.1,10.27,19.99,132.95,Debit Card,Overnight,,675,0
ORD-100137,CUST-11487,57,Male,Germany,Silver,0,2022-05-04,2022-05-04,2022-05-08,Delivered,PROD-3684,Lip Balm,Cetaphil,Beauty & Personal Care,128.68,2,10,25.74,257.36,0.12,27.79,19.99,279.4,PayPal,Standard,2.7,3714,0
ORD-100138,CUST-75031,69,Prefer not to say,Germany,Bronze,1,2022-07-05,2022-07-06,2022-07-19,Cancelled,PROD-8457,Jump Starter,AutoBot,Automotive,159.98,5,0,0.0,799.9,0.09,71.99,19.99,891.88,Debit Card,Overnight,,2744,0
ORD-100139,CUST-29671,20,Male,Australia,Platinum,1,2024-03-21,2024-03-22,2024-03-26,Shipped,PROD-3932,Face Serum,CeraVe,Beauty & Personal Care,172.57,3,15,77.66,517.71,0.07,30.8,0,470.85,Credit Card,Free Shipping,,21,0
ORD-100140,CUST-47002,29,Female,Japan,Platinum,0,2022-07-10,2022-07-11,2022-07-21,Delivered,PROD-6090,Mouse,Lenovo,Electronics,584.54,4,20,467.63,2338.16,0.14,261.87,4.99,2137.39,Credit Card,Free Shipping,3.0,431,0
ORD-100141,CUST-80981,64,Female,Canada,Silver,0,2024-06-29,2024-07-02,2024-07-10,Delivered,PROD-6675,Sunscreen SPF50,The Ordinary,Beauty & Personal Care,94.06,6,5,28.22,564.36,0.08,42.89,4.99,584.02,Credit Card,Free Shipping,4.9,1600,0
ORD-100142,CUST-58823,63,Non-Binary,United Kingdom,Platinum,1,2022-05-03,2022-05-09,2022-05-17,Returned,PROD-8511,Camera,Apple,Electronics,1904.55,7,10,1333.18,13331.85,0.06,719.92,12.99,12731.58,Credit Card,Express,,1166,1
ORD-100143,CUST-36569,62,Non-Binary,France,Bronze,0,2023-06-10,2023-06-12,2023-06-16,Delivered,PROD-3230,Skirt,Adidas,Clothing,156.56,7,0,0.0,1095.92,0.11,120.55,0,1216.47,Cryptocurrency,Overnight,4.4,3219,0
ORD-100144,CUST-21955,23,Female,Germany,Silver,1,2023-01-04,2023-01-07,2023-01-15,Delivered,PROD-5066,Jacket,Adidas,Clothing,57.66,8,15,69.19,461.28,0.09,35.29,12.99,440.37,Credit Card,Express,2.1,982,0
ORD-100145,CUST-39135,24,Prefer not to say,United Kingdom,Bronze,0,2021-03-05,2021-03-11,2021-03-25,Delivered,PROD-3141,Lip Balm,The Ordinary,Beauty & Personal Care,14.54,5,10,7.27,72.7,0.13,8.51,0,73.94,PayPal,Standard,4.0,2046,0
ORD-100146,CUST-16637,69,Female,United Kingdom,Platinum,0,2021-02-14,2021-02-15,2021-02-19,Cancelled,PROD-3752,Business Book,Macmillan,Books,56.46,2,10,11.29,112.92,0.14,14.23,0,115.86,Bank Transfer,Standard,,3632,0
ORD-100147,CUST-17992,57,Female,Germany,Platinum,1,2022-07-18,2022-07-22,2022-07-30,Cancelled,PROD-2437,Building Blocks,Melissa & Doug,Toys & Games,15.12,7,0,0.0,105.84,0.09,9.53,0,115.37,Cryptocurrency,Free Shipping,,283,0
ORD-100148,CUST-13416,52,Prefer not to say,France,Silver,1,2021-02-09,2021-02-15,2021-02-28,Shipped,PROD-6224,Fitness Tracker,Under Armour,Sports & Fitness,173.49,9,5,78.07,1561.41,0.11,163.17,12.99,1659.5,Bank Transfer,Free Shipping,,3929,0
ORD-100149,CUST-41005,70,Male,Australia,Silver,0,2022-04-22,2022-04-24,2022-04-26,Delivered,PROD-6210,Fiction Novel,Oxford,Books,9.38,8,30,22.51,75.04,0.09,4.73,12.99,70.25,Gift Card,Overnight,2.0,4371,0
ORD-100150,CUST-27103,56,Female,United States,Silver,1,2023-10-06,2023-10-10,2023-10-13,Delivered,PROD-6582,Body Lotion,L'Oreal,Beauty & Personal Care,142.16,6,0,0.0,852.96,0.11,93.83,0,946.79,Cryptocurrency,Standard,1.4,1905,0
ORD-100151,CUST-67261,55,Male,France,Silver,0,2023-01-18,2023-01-19,2023-01-25,Shipped,PROD-8982,Cookware Set,Philips,Home & Kitchen,27.81,10,0,0.0,278.1,0.13,36.15,12.99,327.24,Google Pay,Overnight,,3240,0
ORD-100152,CUST-88956,26,Female,United States,Silver,0,2021-12-26,2022-01-01,2022-01-06,Shipped,PROD-6213,Hair Dryer,The Ordinary,Beauty & Personal Care,140.23,10,15,210.34,1402.3,0.07,83.44,12.99,1288.39,Gift Card,In-Store Pickup,,2412,0
ORD-100153,CUST-18885,70,Non-Binary,Brazil,Silver,0,2022-12-12,2022-12-17,2022-12-20,Shipped,PROD-6742,Tech Manual,HarperCollins,Books,75.24,3,15,33.86,225.72,0.12,23.02,0,214.88,Credit Card,Overnight,,726,0
ORD-100154,CUST-12631,68,Female,Canada,Gold,0,2023-10-07,2023-10-13,2023-10-19,Delivered,PROD-6221,Dumbbells,Nike,Sports & Fitness,28.77,8,20,46.03,230.16,0.15,27.62,7.99,219.74,Cryptocurrency,Standard,1.4,3927,0
ORD-100155,CUST-17019,63,Male,India,Silver,1,2021-07-10,2021-07-15,2021-07-25,Pending,PROD-2659,Dumbbells,Adidas,Sports & Fitness,143.3,7,0,0.0,1003.1,0.12,120.37,12.99,1136.46,PayPal,In-Store Pickup,,3954,0
ORD-100156,CUST-96772,27,Male,France,Gold,0,2022-09-02,2022-09-05,2022-09-07,Delivered,PROD-8869,Electric Shaver,Olay,Beauty & Personal Care,84.8,9,30,228.96,763.2,0.08,42.74,4.99,581.97,Credit Card,Free Shipping,3.3,4021,0
ORD-100157,CUST-68428,59,Prefer not to say,Canada,Silver,1,2022-09-24,2022-09-30,2022-10-08,Delivered,PROD-1731,Self-Help Book,Penguin,Books,20.51,5,0,0.0,102.55,0.1,10.26,0,112.81,Bank Transfer,Free Shipping,3.6,746,0
ORD-100158,CUST-80190,44,Female,Japan,Platinum,1,2024-09-28,2024-09-29,2024-10-01,Shipped,PROD-8779,Water Bottle,Decathlon,Sports & Fitness,112.72,5,0,0.0,563.6,0.07,39.45,19.99,623.04,Credit Card,Free Shipping,,4435,0
ORD-100159,CUST-20271,29,Female,Australia,Platinum,0,2024-03-16,2024-03-18,2024-03-20,Returned,PROD-8133,History Book,Oxford,Books,10.91,1,30,3.27,10.91,0.11,0.84,12.99,21.47,Apple Pay,Express,,3678,1
ORD-100160,CUST-23845,68,Prefer not to say,United Kingdom,Bronze,0,2024-02-05,2024-02-10,2024-02-24,Delivered,PROD-2654,Science Textbook,Hachette,Books,24.33,2,0,0.0,48.66,0.09,4.38,7.99,61.03,Gift Card,Express,2.8,101,0
ORD-100161,CUST-72287,61,Prefer not to say,United States,Bronze,0,2024-06-01,2024-06-08,2024-06-09,Delivered,PROD-5400,Gym Gloves,Fitbit,Sports & Fitness,352.37,5,20,352.37,1761.85,0.12,169.14,12.99,1591.61,Gift Card,Overnight,2.6,4986,0
ORD-100162,CUST-67896,67,Non-Binary,Germany,Silver,0,2024-11-26,2024-11-27,2024-12-11,Delivered,PROD-4463,Face Serum,Philips,Beauty & Personal Care,164.38,5,10,82.19,821.9,0.08,59.18,7.99,806.88,Gift Card,In-Store Pickup,2.2,3629,0
ORD-100163,CUST-14334,74,Male,Canada,Silver,0,2022-09-30,2022-10-06,2022-10-09,Processing,PROD-8478,Card Game,VTech,Toys & Games,217.85,1,30,65.36,217.85,0.13,19.82,0,172.31,Apple Pay,Express,,4294,0
ORD-100164,CUST-21847,73,Prefer not to say,Mexico,Gold,0,2024-10-27,2024-10-27,2024-10-31,Delivered,PROD-5670,Camera,LG,Electronics,706.71,8,30,1696.1,5653.68,0.09,356.18,0,4313.76,Bank Transfer,Overnight,3.4,1454,0
ORD-100165,CUST-39329,19,Male,Brazil,Bronze,1,2022-04-07,2022-04-10,2022-04-15,Shipped,PROD-5135,Monitor,Apple,Electronics,432.37,10,5,216.19,4323.7,0.14,575.05,19.99,4702.55,PayPal,Express,,4204,0
ORD-100166,CUST-46239,53,Non-Binary,Germany,Gold,0,2022-09-11,2022-09-17,2022-09-27,Delivered,PROD-6327,Cycling Helmet,Garmin,Sports & Fitness,359.23,6,25,538.85,2155.38,0.08,129.32,7.99,1753.84,Debit Card,Free Shipping,3.0,3065,0
ORD-100167,CUST-54979,36,Non-Binary,India,Silver,0,2023-04-08,2023-04-13,2023-04-24,Delivered,PROD-4643,Cycling Helmet,Puma,Sports & Fitness,83.45,9,5,37.55,751.05,0.14,99.89,12.99,826.38,Gift Card,Free Shipping,1.1,4074,0
ORD-100168,CUST-65112,61,Non-Binary,United Kingdom,Gold,0,2023-08-23,2023-08-25,2023-09-06,Delivered,PROD-6428,Jump Starter,AutoBot,Automotive,97.05,3,30,87.34,291.15,0.07,14.27,0,218.08,Apple Pay,Overnight,4.2,1499,0
ORD-100169,CUST-28004,25,Prefer not to say,Japan,Silver,0,2024-04-10,2024-04-11,2024-04-19,Cancelled,PROD-4281,Moisturizer,Cetaphil,Beauty & Personal Care,62.33,2,25,31.16,124.66,0.06,5.61,19.99,119.1,Google Pay,Free Shipping,,4099,0
ORD-100170,CUST-85534,58,Male,United States,Silver,0,2022-01-05,2022-01-06,2022-01-14,Delivered,PROD-3595,Lip Balm,Cetaphil,Beauty & Personal Care,179.09,8,0,0.0,1432.72,0.08,114.62,19.99,1567.33,Cryptocurrency,Overnight,4.9,2567,0
ORD-100171,CUST-39657,75,Non-Binary,Japan,Silver,0,2023-02-25,2023-02-25,2023-02-26,Delivered,PROD-6641,Dash Cam,Blackvue,Automotive,188.19,7,20,263.47,1317.33,0.09,94.85,7.99,1156.7,Apple Pay,Standard,3.9,115,0
ORD-100172,CUST-34697,51,Non-Binary,India,Gold,1,2022-09-03,2022-09-07,2022-09-15,Shipped,PROD-3701,Running Shoes,Adidas,Sports & Fitness,159.57,10,10,159.57,1595.7,0.07,100.53,0,1536.66,PayPal,Overnight,,4885,0
ORD-100173,CUST-95664,42,Non-Binary,Japan,Bronze,0,2023-10-31,2023-11-02,2023-11-04,Delivered,PROD-1323,LEGO Set,Fisher-Price,Toys & Games,62.28,3,5,9.34,186.84,0.12,21.3,12.99,211.79,Credit Card,In-Store Pickup,3.6,306,0
ORD-100174,CUST-64896,37,Prefer not to say,United Kingdom,Silver,1,2021-11-10,2021-11-13,2021-11-25,Shipped,PROD-2718,Smartphone,Lenovo,Electronics,1127.45,2,30,676.47,2254.9,0.08,126.27,19.99,1724.69,Google Pay,In-Store Pickup,,76,0
ORD-100175,CUST-40737,28,Male,Japan,Gold,1,2023-12-08,2023-12-11,2023-12-17,Shipped,PROD-1044,Sneakers,Adidas,Clothing,237.57,8,5,95.03,1900.56,0.11,198.61,4.99,2009.13,Cryptocurrency,Express,,2419,0
ORD-100176,CUST-48085,36,Non-Binary,Brazil,Bronze,0,2021-06-03,2021-06-04,2021-06-09,Shipped,PROD-6901,Smartphone,Samsung,Electronics,2093.01,8,0,0.0,16744.08,0.14,2344.17,12.99,19101.24,Credit Card,Standard,,3741,0
ORD-100177,CUST-62461,74,Male,France,Platinum,0,2024-08-18,2024-08-20,2024-08-26,Delivered,PROD-8479,Lip Balm,Nivea,Beauty & Personal Care,23.51,1,0,0.0,23.51,0.14,3.29,19.99,46.79,Bank Transfer,Express,2.8,2197,0
ORD-100178,CUST-99714,61,Prefer not to say,Canada,Bronze,1,2021-05-01,2021-05-03,2021-05-05,Delivered,PROD-3140,Fitness Tracker,Decathlon,Sports & Fitness,321.95,3,0,0.0,965.85,0.06,57.95,19.99,1043.79,Gift Card,Overnight,3.4,4660,0
ORD-100179,CUST-55318,67,Female,France,Platinum,0,2022-10-06,2022-10-06,2022-10-18,Cancelled,PROD-7305,LED Lights,Garmin,Automotive,267.39,8,0,0.0,2139.12,0.06,128.35,19.99,2287.46,Debit Card,Free Shipping,,4299,0
ORD-100180,CUST-70174,21,Female,Japan,Bronze,0,2021-12-05,2021-12-06,2021-12-19,Delivered,PROD-8277,Pillow,Breville,Home & Kitchen,46.91,3,30,42.22,140.73,0.13,12.81,7.99,119.31,Gift Card,Free Shipping,2.0,2278,0
ORD-100181,CUST-17113,68,Non-Binary,Japan,Gold,1,2021-07-30,2021-08-05,2021-08-12,Delivered,PROD-4652,Dash Cam,Philips,Automotive,139.64,2,25,69.82,279.28,0.12,25.14,0,234.6,Apple Pay,Free Shipping,3.2,744,0
ORD-100182,CUST-23935,18,Non-Binary,France,Gold,1,2023-07-16,2023-07-17,2023-07-19,Processing,PROD-1750,Jump Starter,AutoBot,Automotive,232.54,10,25,581.35,2325.4,0.12,209.29,4.99,1958.33,Google Pay,In-Store Pickup,,1816,0
ORD-100183,CUST-69048,63,Non-Binary,United Kingdom,Bronze,1,2022-01-20,2022-01-21,2022-02-04,Delivered,PROD-8493,Bedsheet,Ninja,Home & Kitchen,495.77,7,0,0.0,3470.39,0.08,277.63,0,3748.02,Gift Card,Standard,2.8,1561,0
ORD-100184,CUST-89822,24,Prefer not to say,Mexico,Platinum,1,2023-09-17,2023-09-19,2023-10-01,Delivered,PROD-5067,Bedsheet,Philips,Home & Kitchen,325.25,1,30,97.58,325.25,0.14,31.87,12.99,272.53,Bank Transfer,In-Store Pickup,3.9,1051,0
ORD-100185,CUST-98129,63,Female,Australia,Gold,1,2024-12-04,2024-12-08,2024-12-22,Shipped,PROD-3173,Fitness Tracker,Fitbit,Sports & Fitness,388.48,8,0,0.0,3107.84,0.06,186.47,12.99,3307.3,Apple Pay,In-Store Pickup,,2571,0
ORD-100186,CUST-16955,36,Prefer not to say,United States,Silver,1,2023-09-11,2023-09-17,2023-09-28,Shipped,PROD-1927,Pillow,Whirlpool,Home & Kitchen,421.16,6,0,0.0,2526.96,0.13,328.5,12.99,2868.45,Debit Card,Standard,,4373,0
ORD-100187,CUST-97096,24,Female,Japan,Gold,1,2022-08-28,2022-08-31,2022-09-13,Delivered,PROD-1769,Cookbook,Scholastic,Books,78.75,5,0,0.0,393.75,0.13,51.19,19.99,464.93,Gift Card,Express,2.4,3707,0
ORD-100188,CUST-33255,71,Female,France,Platinum,1,2022-05-30,2022-06-02,2022-06-12,Cancelled,PROD-2220,Building Blocks,Playmobil,Toys & Games,239.51,6,30,431.12,1437.06,0.06,60.36,19.99,1086.29,Apple Pay,Express,,3629,0
ORD-100189,CUST-91968,39,Prefer not to say,Canada,Bronze,1,2021-09-24,2021-09-26,2021-10-06,Processing,PROD-5934,Toaster,Whirlpool,Home & Kitchen,84.81,1,20,16.96,84.81,0.08,5.43,4.99,78.27,Credit Card,Express,,46,0
ORD-100190,CUST-57290,43,Male,France,Gold,1,2023-12-03,2023-12-04,2023-12-17,Delivered,PROD-5809,Steering Cover,AutoBot,Automotive,113.83,6,30,204.89,682.98,0.07,33.47,0,511.56,Apple Pay,Express,2.7,4399,0
ORD-100191,CUST-13238,20,Non-Binary,India,Gold,1,2023-07-02,2023-07-05,2023-07-16,Shipped,PROD-9468,Tech Manual,Simon & Schuster,Books,40.6,9,0,0.0,365.4,0.06,21.92,4.99,392.31,Debit Card,Free Shipping,,1997,0
ORD-100192,CUST-36945,52,Male,United Kingdom,Bronze,1,2022-10-19,2022-10-20,2022-10-22,Delivered,PROD-9810,Face Wash,The Ordinary,Beauty & Personal Care,91.87,1,10,9.19,91.87,0.14,11.58,0,94.26,Apple Pay,Express,4.8,4407,0
ORD-100193,CUST-61052,44,Prefer not to say,Brazil,Bronze,1,2021-12-31,2022-01-04,2022-01-13,Delivered,PROD-2938,Board Game,Mattel,Toys & Games,13.74,6,0,0.0,82.44,0.06,4.95,0,87.39,Gift Card,Free Shipping,4.3,2118,0
ORD-100194,CUST-72126,56,Male,Germany,Bronze,1,2023-01-03,2023-01-04,2023-01-09,Processing,PROD-3561,Speaker,Samsung,Electronics,1897.21,10,0,0.0,18972.1,0.12,2276.65,0,21248.75,Cryptocurrency,Free Shipping,,2468,0
ORD-100195,CUST-49936,20,Male,Mexico,Bronze,1,2022-09-03,2022-09-08,2022-09-09,Delivered,PROD-4441,Science Textbook,Wiley,Books,64.75,9,10,58.27,582.75,0.15,78.67,0,603.15,Gift Card,In-Store Pickup,3.2,1009,0
ORD-100196,CUST-98039,72,Male,Japan,Gold,0,2024-06-17,2024-06-21,2024-06-25,Delivered,PROD-2103,Electric Shaver,Braun,Beauty & Personal Care,181.59,9,0,0.0,1634.31,0.07,114.4,0,1748.71,Cryptocurrency,In-Store Pickup,3.7,4647,0
ORD-100197,CUST-84128,38,Prefer not to say,Brazil,Silver,1,2024-09-04,2024-09-07,2024-09-09,Delivered,PROD-6971,Dumbbells,Reebok,Sports & Fitness,292.97,8,15,351.56,2343.76,0.09,179.3,19.99,2191.49,Bank Transfer,In-Store Pickup,1.3,1585,0
ORD-100198,CUST-82308,74,Prefer not to say,Brazil,Platinum,1,2023-06-13,2023-06-17,2023-07-01,Delivered,PROD-2783,Lip Balm,Neutrogena,Beauty & Personal Care,5.93,4,5,1.19,23.72,0.12,2.7,19.99,45.22,Cryptocurrency,Overnight,3.7,2716,0
ORD-100199,CUST-82298,58,Male,Mexico,Bronze,0,2024-07-07,2024-07-08,2024-07-20,Delivered,PROD-5269,Lamp,Tefal,Home & Kitchen,507.44,3,30,456.7,1522.32,0.07,74.59,19.99,1160.2,Gift Card,In-Store Pickup,1.1,4154,0
ORD-100200,CUST-84233,72,Female,Japan,Silver,0,2023-11-12,2023-11-13,2023-11-20,Delivered,PROD-3395,Car Seat Cover,Meguiar's,Automotive,123.81,10,10,123.81,1238.1,0.06,66.86,12.99,1194.14,PayPal,Free Shipping,1.0,1956,0
ORD-100201,CUST-78337,42,Prefer not to say,Brazil,Bronze,1,2022-04-25,2022-04-25,2022-05-06,Delivered,PROD-5480,Jump Starter,3M,Automotive,73.45,8,5,29.38,587.6,0.06,33.49,4.99,596.7,Credit Card,Standard,4.6,2959,0
