employee_id,age,gender,marital_status,country,education_level,years_of_experience,department,job_title,employment_type,remote_work,hire_date,tenure_years,base_salary,bonus_percent,bonus_amount,total_compensation,performance_rating,job_satisfaction_score,engagement_score,work_life_balance_score,manager_rating,overtime,trainings_completed,promotions_received,absences_days,attrition,attrition_reason
EMP-100115,60,Prefer not to say,Divorced,France,Bachelor's Degree,13,Operations,Operations Analyst,Contract,No,2016-10-19,8.2,117445.48,10,11744.55,129190.03,Meets Expectations,2.5,1.1,4.5,1.9,Yes,6,3,13,No,Still Employed
EMP-100116,54,Female,Widowed,Canada,Master's Degree,28,Finance,CFO,Full-Time,No,2010-01-05,15.0,121995.64,15,18299.35,140294.99,Meets Expectations,3.4,1.4,3.4,3.6,No,6,4,1,No,Still Employed
EMP-100117,50,Female,Married,UAE,Master's Degree,27,Engineering,Tech Lead,Full-Time,No,2019-07-08,5.5,81471.59,20,16294.32,97765.91,Needs Improvement,3.7,3.5,2.7,4.9,Yes,6,5,8,No,Still Employed
EMP-100118,56,Non-Binary,Divorced,India,Associate Degree,2,Sales,Sales Representative,Part-Time,Yes,2019-03-01,5.8,133393.26,15,20008.99,153402.25,Exceeds Expectations,4.7,3.3,3.2,3.4,Yes,8,4,19,No,Still Employed
EMP-100119,51,Male,Single,Canada,Master's Degree,14,HR,HR Manager,Full-Time,No,2011-01-09,14.0,87409.68,5,4370.48,91780.16,Meets Expectations,3.5,3.2,4.1,3.0,No,1,1,3,Yes,Resigned
EMP-100120,58,Prefer not to say,Single,United Kingdom,Bachelor's Degree,4,Operations,Process Analyst,Full-Time,No,2012-12-31,12.0,110957.61,10,11095.76,122053.37,Outstanding,3.5,1.5,2.1,4.8,No,6,5,26,No,Still Employed
EMP-100121,41,Prefer not to say,Single,Singapore,Bachelor's Degree,0,Product,Product Analyst,Full-Time,Hybrid,2012-05-24,12.6,72092.04,10,7209.2,79301.24,Meets Expectations,2.4,3.1,1.1,4.3,Yes,10,4,1,No,Still Employed
EMP-100122,27,Female,Single,Germany,Bachelor's Degree,2,Finance,CFO,Full-Time,No,2023-12-16,1.0,137330.4,20,27466.08,164796.48,Exceeds Expectations,4.3,4.4,3.8,4.7,No,1,4,16,No,Still Employed
EMP-100123,59,Female,Widowed,UAE,Master's Degree,22,Operations,Process Analyst,Full-Time,Yes,2017-06-06,7.6,88669.47,25,22167.37,110836.84,Exceeds Expectations,4.1,1.3,3.6,2.5,Yes,6,5,16,Yes,Resigned
EMP-100124,39,Male,Widowed,United States,Master's Degree,1,Operations,Supply Chain Manager,Full-Time,No,2017-06-16,7.5,91919.48,25,22979.87,114899.35,Outstanding,3.9,3.9,4.9,2.8,No,2,5,26,No,Still Employed
EMP-100125,24,Male,Married,Germany,Master's Degree,1,Sales,VP of Sales,Part-Time,No,2022-10-03,2.2,85850.94,0,0.0,85850.94,Needs Improvement,3.8,1.9,3.3,3.0,No,7,5,6,No,Still Employed
EMP-100126,44,Non-Binary,Widowed,Canada,Associate Degree,15,Data Science,BI Developer,Full-Time,No,2012-02-28,12.8,54079.1,15,8111.86,62190.96,Meets Expectations,2.4,2.0,1.8,3.6,No,8,3,22,Yes,Laid Off
EMP-100127,34,Male,Widowed,France,Associate Degree,10,Engineering,Software Engineer,Full-Time,No,2019-08-22,5.4,98291.16,10,9829.12,108120.28,Outstanding,4.5,4.2,3.0,2.6,Yes,7,0,22,Yes,Retired
EMP-100128,58,Non-Binary,Single,Canada,Associate Degree,28,Data Science,Data Analyst,Full-Time,Yes,2014-10-24,10.2,62109.54,20,12421.91,74531.45,Meets Expectations,1.6,4.4,4.0,5.0,Yes,5,5,8,No,Still Employed
EMP-100129,49,Male,Single,United Kingdom,PhD,21,Sales,Sales Manager,Full-Time,No,2015-07-11,9.5,32692.74,25,8173.19,40865.93,Meets Expectations,3.0,2.0,2.2,2.9,No,1,0,18,Yes,Terminated
EMP-100130,55,Male,Single,Australia,PhD,20,Finance,CFO,Full-Time,No,2011-02-11,13.9,84481.08,15,12672.16,97153.24,Meets Expectations,2.6,2.1,3.4,2.0,Yes,9,2,17,No,Still Employed
EMP-100131,28,Male,Married,India,PhD,3,Operations,COO,Full-Time,No,2013-09-25,11.3,132665.54,20,26533.11,159198.65,Exceeds Expectations,4.3,1.5,3.1,3.7,No,6,5,18,No,Still Employed
EMP-100132,54,Male,Married,France,Master's Degree,22,Customer Support,Support Manager,Full-Time,No,2014-07-05,10.5,121217.25,5,6060.86,127278.11,Meets Expectations,3.4,2.0,1.8,2.1,Yes,10,5,19,No,Still Employed
EMP-100133,44,Female,Married,India,Associate Degree,12,Sales,VP of Sales,Remote,Hybrid,2018-02-25,6.9,50503.84,25,12625.96,63129.8,Outstanding,2.1,1.7,2.8,3.1,No,9,1,12,No,Still Employed
EMP-100134,34,Male,Single,Australia,Master's Degree,1,Finance,Financial Analyst,Full-Time,No,2021-08-15,3.4,137614.39,10,13761.44,151375.83,Outstanding,2.0,4.7,2.4,1.9,Yes,9,4,11,No,Still Employed
EMP-100135,41,Non-Binary,Divorced,UAE,Bachelor's Degree,16,Customer Support,Team Lead,Contract,No,2020-12-12,4.1,137124.58,25,34281.14,171405.72,Meets Expectations,2.7,3.6,2.2,1.3,No,0,3,28,No,Still Employed
EMP-100136,38,Prefer not to say,Widowed,United States,Associate Degree,9,Customer Support,Team Lead,Full-Time,Yes,2014-04-29,10.7,158937.57,0,0.0,158937.57,Exceeds Expectations,2.4,1.2,2.5,3.5,No,4,3,4,Yes,Laid Off
EMP-100137,52,Male,Single,United States,High School,29,Marketing,Marketing Analyst,Part-Time,No,2020-02-10,4.9,108124.78,20,21624.96,129749.74,Exceeds Expectations,2.6,2.8,3.9,1.9,No,1,3,22,Yes,Resigned
EMP-100138,61,Prefer not to say,Widowed,United States,Associate Degree,12,Legal,Compliance Officer,Contract,No,2018-07-07,6.5,69286.66,5,3464.33,72750.99,Needs Improvement,2.5,1.7,4.2,4.6,No,8,4,19,No,Still Employed
EMP-100139,55,Male,Married,Singapore,Associate Degree,24,Customer Support,Support Manager,Full-Time,Yes,2016-07-21,8.5,169039.33,10,16903.93,185943.26,Outstanding,1.7,2.1,2.4,4.4,Yes,8,4,30,No,Still Employed
EMP-100140,55,Male,Married,France,High School,28,Finance,CFO,Full-Time,No,2012-01-08,13.0,36598.17,25,9149.54,45747.71,Exceeds Expectations,4.0,4.6,3.4,1.9,Yes,4,0,16,No,Still Employed
EMP-100141,48,Female,Married,Australia,Master's Degree,22,Operations,Logistics Coordinator,Remote,Hybrid,2014-08-31,10.3,39001.32,10,3900.13,42901.45,Exceeds Expectations,2.3,3.0,2.3,4.2,Yes,7,5,14,No,Still Employed
EMP-100142,28,Non-Binary,Married,Brazil,PhD,6,Finance,Accountant,Full-Time,Yes,2020-10-13,4.2,149386.72,5,7469.34,156856.06,Exceeds Expectations,3.6,3.1,3.9,3.2,No,9,0,26,No,Still Employed
EMP-100143,38,Prefer not to say,Single,Brazil,Associate Degree,9,Data Science,AI Researcher,Full-Time,Hybrid,2023-09-15,1.3,150875.68,25,37718.92,188594.6,Exceeds Expectations,1.7,2.4,1.6,4.4,No,2,5,22,No,Still Employed
EMP-100144,38,Non-Binary,Married,Singapore,High School,7,Marketing,SEO Specialist,Full-Time,Yes,2022-07-25,2.4,149221.02,25,37305.25,186526.27,Meets Expectations,4.6,1.5,3.2,3.8,Yes,1,5,13,No,Still Employed
EMP-100145,62,Non-Binary,Divorced,India,Associate Degree,23,Operations,Operations Analyst,Full-Time,Hybrid,2023-04-25,1.7,147693.3,20,29538.66,177231.96,Meets Expectations,3.0,2.1,4.6,2.4,No,3,0,11,No,Still Employed
EMP-100146,41,Male,Married,Canada,High School,12,Engineering,Software Engineer,Full-Time,Hybrid,2011-10-24,13.2,101055.5,0,0.0,101055.5,Needs Improvement,3.0,1.3,2.7,3.9,No,5,1,9,No,Still Employed
EMP-100147,47,Non-Binary,Single,United States,Master's Degree,24,Data Science,Data Scientist,Contract,No,2014-07-13,10.5,124847.84,5,6242.39,131090.23,Needs Improvement,3.3,3.1,2.6,1.9,No,7,5,1,No,Still Employed
EMP-100148,38,Male,Widowed,India,High School,15,Finance,Accountant,Full-Time,No,2019-01-02,6.0,155398.29,25,38849.57,194247.86,Exceeds Expectations,4.0,3.2,4.4,5.0,No,0,0,2,No,Still Employed
EMP-100149,52,Non-Binary,Widowed,United Kingdom,Associate Degree,27,Customer Support,Technical Support,Full-Time,Hybrid,2012-12-05,12.1,130663.13,20,26132.63,156795.76,Exceeds Expectations,3.8,1.2,4.3,4.7,Yes,10,3,23,No,Still Employed
EMP-100150,45,Male,Single,Canada,High School,8,HR,HR Coordinator,Contract,Yes,2016-07-09,8.5,87664.14,10,8766.41,96430.55,Meets Expectations,4.2,2.8,3.1,1.4,No,9,0,13,No,Still Employed
EMP-100151,37,Non-Binary,Divorced,Brazil,Associate Degree,12,Legal,Legal Analyst,Full-Time,Yes,2010-05-07,14.7,38351.54,5,1917.58,40269.12,Meets Expectations,3.9,1.9,2.5,1.7,Yes,2,5,11,Yes,Laid Off
EMP-100152,50,Female,Divorced,Australia,High School,28,Marketing,SEO Specialist,Full-Time,No,2014-11-21,10.1,177974.98,10,17797.5,195772.48,Meets Expectations,3.7,4.8,3.2,2.2,No,2,3,10,No,Still Employed
EMP-100153,61,Female,Married,United States,Master's Degree,22,Legal,Attorney,Full-Time,No,2013-02-18,11.9,60498.34,5,3024.92,63523.26,Meets Expectations,1.2,1.9,1.4,4.4,Yes,10,5,19,Yes,Laid Off
EMP-100154,54,Male,Divorced,India,Associate Degree,24,Customer Support,Team Lead,Remote,No,2019-10-04,5.2,63634.5,15,9545.17,73179.67,Exceeds Expectations,3.9,4.5,3.1,4.6,No,5,2,8,No,Still Employed
EMP-100155,33,Prefer not to say,Single,United Kingdom,Bachelor's Degree,4,Marketing,SEO Specialist,Full-Time,Hybrid,2019-04-24,5.7,98383.69,0,0.0,98383.69,Meets Expectations,1.1,4.9,1.8,2.9,No,2,1,23,No,Still Employed
EMP-100156,35,Male,Single,Australia,Bachelor's Degree,7,Engineering,Tech Lead,Full-Time,Yes,2024-03-06,0.8,178399.33,10,17839.93,196239.26,Meets Expectations,5.0,2.5,4.5,1.3,No,8,5,27,No,Still Employed
EMP-100157,46,Non-Binary,Widowed,Canada,Associate Degree,14,Operations,Process Analyst,Full-Time,No,2020-01-28,4.9,165618.74,20,33123.75,198742.49,Meets Expectations,4.5,2.8,3.0,2.9,No,2,3,7,No,Still Employed
EMP-100158,30,Non-Binary,Divorced,France,PhD,3,Customer Support,Technical Support,Full-Time,No,2010-02-16,14.9,45348.77,25,11337.19,56685.96,Meets Expectations,2.1,1.8,3.4,2.8,Yes,3,0,24,Yes,Terminated
EMP-100159,29,Male,Divorced,UAE,High School,6,HR,Compensation Analyst,Full-Time,No,2017-11-06,7.2,143277.7,0,0.0,143277.7,Meets Expectations,2.6,2.5,1.7,2.2,No,7,4,18,Yes,Laid Off
EMP-100160,50,Prefer not to say,Divorced,India,Associate Degree,26,Data Science,Data Scientist,Full-Time,Hybrid,2016-10-16,8.2,67951.76,5,3397.59,71349.35,Exceeds Expectations,4.2,2.5,4.5,3.7,Yes,9,0,9,No,Still Employed
EMP-100161,61,Female,Married,Canada,PhD,23,Operations,COO,Full-Time,No,2012-11-19,12.1,136644.43,0,0.0,136644.43,Meets Expectations,2.4,4.3,1.9,1.0,Yes,10,1,20,No,Still Employed
EMP-100162,30,Female,Divorced,Singapore,Associate Degree,4,Data Science,ML Engineer,Contract,No,2022-04-23,2.7,65162.33,10,6516.23,71678.56,Exceeds Expectations,4.8,3.8,1.8,2.3,No,1,5,8,Yes,Laid Off
EMP-100163,28,Female,Single,Australia,Master's Degree,6,HR,HR Manager,Full-Time,Hybrid,2018-03-27,6.8,148780.56,10,14878.06,163658.62,Meets Expectations,4.9,2.5,4.6,4.4,Yes,7,1,1,No,Still Employed
EMP-100164,58,Non-Binary,Married,UAE,Associate Degree,20,HR,HRBP,Full-Time,Hybrid,2013-06-11,11.6,65954.05,0,0.0,65954.05,Exceeds Expectations,3.2,2.1,3.9,4.9,No,10,4,12,No,Still Employed
EMP-100165,38,Male,Married,United Kingdom,Associate Degree,6,Finance,Budget Analyst,Full-Time,Yes,2022-12-07,2.1,104591.86,10,10459.19,115051.05,Meets Expectations,4.8,4.4,2.2,3.8,Yes,3,5,3,No,Still Employed
EMP-100166,42,Non-Binary,Divorced,Germany,High School,7,Operations,Supply Chain Manager,Part-Time,Yes,2013-12-25,11.0,32776.73,5,1638.84,34415.57,Exceeds Expectations,3.6,1.8,1.4,4.1,No,5,2,1,No,Still Employed
EMP-100167,29,Male,Married,Germany,Associate Degree,3,Legal,Compliance Officer,Full-Time,Yes,2015-04-22,9.7,50477.99,20,10095.6,60573.59,Meets Expectations,1.9,3.2,4.3,3.1,No,2,4,27,No,Still Employed
EMP-100168,40,Prefer not to say,Married,Brazil,PhD,17,Product,Head of Product,Full-Time,No,2017-04-11,7.7,109290.01,25,27322.5,136612.51,Meets Expectations,4.4,4.4,2.7,4.1,No,7,4,29,No,Still Employed
EMP-100169,53,Female,Single,India,Bachelor's Degree,9,Engineering,Tech Lead,Full-Time,No,2014-05-30,10.6,85320.64,15,12798.1,98118.74,Outstanding,1.9,2.3,3.8,1.7,Yes,9,0,5,No,Still Employed
EMP-100170,50,Prefer not to say,Widowed,India,PhD,21,Marketing,CMO,Full-Time,No,2023-03-13,1.8,55376.83,20,11075.37,66452.2,Meets Expectations,4.2,1.8,1.2,2.1,No,4,5,9,Yes,Laid Off
EMP-100171,61,Non-Binary,Single,Brazil,Associate Degree,22,Engineering,QA Engineer,Full-Time,Hybrid,2014-09-06,10.3,61087.94,20,12217.59,73305.53,Outstanding,2.3,4.9,3.1,3.7,No,2,0,5,No,Still Employed
EMP-100172,61,Non-Binary,Single,India,Associate Degree,13,Finance,Financial Analyst,Full-Time,No,2019-04-18,5.7,106484.45,0,0.0,106484.45,Outstanding,4.0,4.7,5.0,4.0,Yes,5,4,23,No,Still Employed
EMP-100173,45,Prefer not to say,Divorced,Singapore,Master's Degree,18,Marketing,CMO,Full-Time,No,2015-09-27,9.3,151234.15,10,15123.42,166357.57,Needs Improvement,2.4,4.2,3.8,3.2,No,3,2,28,No,Still Employed
EMP-100174,23,Non-Binary,Widowed,United Kingdom,Bachelor's Degree,1,Sales,BDR,Full-Time,No,2014-08-25,10.4,34572.63,20,6914.53,41487.16,Meets Expectations,4.9,3.6,1.8,1.0,No,5,3,16,No,Still Employed
EMP-100175,38,Male,Married,France,Bachelor's Degree,0,Finance,Controller,Full-Time,Yes,2015-09-20,9.3,50925.07,5,2546.25,53471.32,Meets Expectations,4.4,2.6,4.7,4.9,No,5,4,15,No,Still Employed
EMP-100176,35,Non-Binary,Widowed,Singapore,Bachelor's Degree,4,Sales,Account Executive,Full-Time,Yes,2011-03-18,13.8,170112.97,5,8505.65,178618.62,Meets Expectations,1.1,4.3,3.7,2.3,Yes,1,2,25,No,Still Employed
EMP-100177,35,Non-Binary,Married,Brazil,Master's Degree,12,Legal,Compliance Officer,Full-Time,Yes,2021-10-11,3.2,80696.58,5,4034.83,84731.41,Needs Improvement,2.0,2.6,5.0,4.9,Yes,2,0,10,Yes,Laid Off
EMP-100178,31,Female,Married,Australia,High School,7,Finance,CFO,Remote,No,2020-02-07,4.9,138442.45,20,27688.49,166130.94,Outstanding,4.0,4.2,3.6,2.2,Yes,10,3,13,Yes,Resigned
EMP-100179,58,Female,Married,Germany,Bachelor's Degree,30,Operations,Supply Chain Manager,Full-Time,No,2014-01-15,11.0,58773.48,20,11754.7,70528.18,Meets Expectations,1.1,2.9,5.0,3.8,Yes,10,5,22,No,Still Employed
EMP-100180,43,Male,Single,United Kingdom,Bachelor's Degree,14,Sales,Sales Representative,Full-Time,No,2018-11-24,6.1,90507.74,5,4525.39,95033.13,Meets Expectations,4.9,1.1,2.3,1.6,Yes,9,2,30,No,Still Employed
EMP-100181,54,Male,Married,Australia,Bachelor's Degree,2,Sales,VP of Sales,Full-Time,No,2012-06-21,12.5,37861.9,25,9465.48,47327.38,Meets Expectations,4.9,4.8,3.9,1.4,Yes,3,4,9,No,Still Employed
EMP-100182,35,Non-Binary,Married,India,Master's Degree,13,HR,HR Manager,Full-Time,Yes,2014-03-15,10.8,171303.08,20,34260.62,205563.7,Needs Improvement,2.0,3.2,4.9,4.7,No,10,4,29,No,Still Employed
EMP-100183,61,Male,Married,Australia,PhD,29,Product,Head of Product,Full-Time,No,2013-10-26,11.2,89061.48,20,17812.3,106873.78,Exceeds Expectations,3.5,3.1,4.3,3.8,No,4,4,29,No,Still Employed
EMP-100184,45,Prefer not to say,Widowed,Germany,High School,23,Operations,Supply Chain Manager,Full-Time,Yes,2022-02-16,2.9,171196.66,5,8559.83,179756.49,Outstanding,2.5,3.7,4.1,1.6,Yes,4,5,11,No,Still Employed
EMP-100185,37,Male,Widowed,Australia,PhD,6,Engineering,DevOps Engineer,Full-Time,No,2013-09-15,11.3,165774.17,20,33154.83,198929.0,Exceeds Expectations,4.4,2.6,1.8,2.1,No,2,1,22,No,Still Employed
EMP-100186,30,Female,Married,India,Master's Degree,7,Data Science,ML Engineer,Full-Time,Yes,2018-08-07,6.4,65856.01,25,16464.0,82320.01,Exceeds Expectations,4.9,3.7,2.4,1.7,No,0,1,7,No,Still Employed
EMP-100187,41,Male,Married,France,Bachelor's Degree,5,Sales,Sales Manager,Full-Time,No,2018-03-19,6.8,64027.25,0,0.0,64027.25,Exceeds Expectations,2.2,3.2,3.1,2.3,No,6,1,8,No,Still Employed
EMP-100188,58,Non-Binary,Married,UAE,PhD,3,Sales,Account Executive,Full-Time,No,2018-12-08,6.1,92800.14,10,9280.01,102080.15,Exceeds Expectations,3.8,3.4,2.6,4.6,Yes,10,0,14,No,Still Employed
EMP-100189,37,Prefer not to say,Single,Australia,Master's Degree,11,Operations,Supply Chain Manager,Full-Time,Yes,2022-05-10,2.6,170428.03,10,17042.8,187470.83,Needs Improvement,3.8,1.8,2.6,4.1,No,7,2,8,Yes,Terminated
EMP-100190,32,Prefer not to say,Single,Canada,High School,5,Customer Support,Support Manager,Remote,No,2017-03-01,7.8,119513.11,10,11951.31,131464.42,Exceeds Expectations,3.5,4.7,4.2,2.2,Yes,4,5,20,No,Still Employed
EMP-100191,40,Male,Single,France,Master's Degree,11,Customer Support,Support Agent,Remote,No,2017-12-27,7.0,46227.55,10,4622.76,50850.31,Meets Expectations,2.9,5.0,2.3,3.4,Yes,4,2,25,No,Still Employed
EMP-100192,53,Prefer not to say,Married,Brazil,Associate Degree,4,HR,HR Coordinator,Full-Time,Hybrid,2021-07-23,3.4,163544.54,10,16354.45,179898.99,Needs Improvement,2.3,1.1,3.8,2.4,No,10,5,29,Yes,Retired
EMP-100193,43,Female,Single,United Kingdom,Bachelor's Degree,1,Marketing,CMO,Full-Time,Hybrid,2016-02-16,8.9,55819.71,20,11163.94,66983.65,Exceeds Expectations,3.8,2.9,2.9,2.4,Yes,7,2,17,No,Still Employed
EMP-100194,46,Male,Divorced,Australia,PhD,24,Product,Product Owner,Full-Time,No,2012-02-22,12.9,118915.95,25,29728.99,148644.94,Exceeds Expectations,1.6,4.9,1.3,2.0,Yes,5,2,9,No,Still Employed
EMP-100195,43,Prefer not to say,Divorced,Canada,Master's Degree,2,Finance,CFO,Full-Time,No,2021-09-09,3.3,112132.94,25,28033.24,140166.18,Outstanding,4.3,4.7,4.4,2.1,No,9,0,25,No,Still Employed
EMP-100196,54,Female,Widowed,Germany,Master's Degree,10,Engineering,Software Engineer,Contract,No,2016-07-22,8.4,64785.24,10,6478.52,71263.76,Meets Expectations,3.9,4.2,2.5,2.9,No,6,1,6,Yes,Terminated
EMP-100197,54,Male,Married,Germany,Bachelor's Degree,24,Operations,Process Analyst,Full-Time,Yes,2010-11-09,14.2,130515.64,10,13051.56,143567.2,Outstanding,4.3,3.8,4.2,4.2,Yes,5,5,26,No,Still Employed
EMP-100198,42,Prefer not to say,Single,India,PhD,14,Engineering,Tech Lead,Full-Time,No,2016-09-01,8.3,150925.93,20,30185.19,181111.12,Meets Expectations,3.1,4.8,1.2,4.4,No,1,1,21,No,Still Employed
EMP-100199,49,Female,Single,Australia,Associate Degree,16,Marketing,Content Strategist,Full-Time,No,2020-08-03,4.4,49527.5,5,2476.38,52003.88,Meets Expectations,2.5,3.8,4.7,4.2,Yes,5,3,12,Yes,Resigned
EMP-100200,38,Female,Single,Australia,Associate Degree,12,Engineering,Senior Engineer,Full-Time,No,2017-11-09,7.1,59520.02,15,8928.0,68448.02,Meets Expectations,1.4,2.4,1.5,4.0,Yes,0,3,7,No,Still Employed
EMP-100201,60,Female,Widowed,Australia,PhD,8,Marketing,Marketing Analyst,Full-Time,Hybrid,2016-09-27,8.3,68717.51,15,10307.63,79025.14,Meets Expectations,3.9,2.0,4.9,3.1,No,4,3,3,No,Still Employed
EMP-100202,37,Non-Binary,Single,India,High School,10,Finance,CFO,Full-Time,No,2012-06-23,12.5,133773.01,20,26754.6,160527.61,Meets Expectations,2.0,2.9,3.5,3.9,Yes,0,3,8,Yes,Laid Off
EMP-100203,42,Non-Binary,Widowed,United States,High School,19,Operations,Operations Analyst,Contract,No,2012-01-10,13.0,107003.27,10,10700.33,117703.6,Outstanding,1.0,2.6,2.2,2.7,No,2,4,17,No,Still Employed
EMP-100204,60,Male,Divorced,United Kingdom,Master's Degree,0,Sales,Sales Representative,Full-Time,Hybrid,2023-11-10,1.1,75538.58,25,18884.65,94423.23,Exceeds Expectations,2.3,4.4,5.0,1.8,Yes,10,0,10,Yes,Laid Off
EMP-100205,36,Prefer not to say,Single,United Kingdom,PhD,11,Finance,Accountant,Full-Time,No,2017-02-27,7.8,88346.41,0,0.0,88346.41,Meets Expectations,2.7,2.2,3.4,3.0,Yes,6,1,10,No,Still Employed
EMP-100206,36,Female,Widowed,Canada,PhD,14,Customer Support,Support Agent,Full-Time,No,2021-10-04,3.2,88153.75,25,22038.44,110192.19,Needs Improvement,4.5,3.6,2.6,1.4,No,9,4,27,No,Still Employed
EMP-100207,30,Non-Binary,Married,France,Master's Degree,2,Data Science,Data Scientist,Full-Time,Yes,2015-10-14,9.2,64891.49,20,12978.3,77869.79,Needs Improvement,2.2,1.1,5.0,3.7,No,10,1,0,No,Still Employed
EMP-100208,56,Prefer not to say,Single,Canada,High School,20,Sales,Sales Manager,Full-Time,No,2022-11-11,2.1,88353.77,5,4417.69,92771.46,Meets Expectations,3.3,3.3,2.5,2.1,Yes,10,0,10,No,Still Employed
EMP-100209,25,Non-Binary,Single,United Kingdom,Bachelor's Degree,3,Product,Product Analyst,Part-Time,Yes,2023-10-17,1.2,110799.3,25,27699.83,138499.13,Outstanding,1.2,2.3,3.7,3.9,No,7,0,18,No,Still Employed
EMP-100210,40,Female,Divorced,United States,Bachelor's Degree,18,Marketing,Marketing Analyst,Full-Time,Hybrid,2012-06-22,12.5,42059.22,20,8411.84,50471.06,Exceeds Expectations,4.6,3.5,2.0,4.9,No,4,3,27,Yes,Laid Off
EMP-100211,45,Female,Widowed,United Kingdom,High School,1,Marketing,CMO,Full-Time,Hybrid,2019-04-27,5.7,150895.95,15,22634.39,173530.34,Needs Improvement,3.4,4.3,1.7,4.4,No,0,3,25,No,Still Employed
EMP-100212,25,Non-Binary,Widowed,Canada,Associate Degree,1,Product,UX Designer,Contract,Hybrid,2015-06-03,9.6,178042.56,0,0.0,178042.56,Outstanding,2.4,1.8,1.2,4.9,Yes,10,2,29,No,Still Employed
EMP-100213,29,Prefer not to say,Widowed,Germany,Master's Degree,0,HR,Recruiter,Full-Time,No,2010-01-24,14.9,137281.62,25,34320.4,171602.02,Exceeds Expectations,3.3,2.2,1.6,1.5,Yes,7,0,7,Yes,Retired
EMP-100214,40,Female,Widowed,Australia,Bachelor's Degree,0,Data Science,Data Scientist,Full-Time,Yes,2019-02-03,5.9,162823.43,0,0.0,162823.43,Exceeds Expectations,2.4,3.8,3.5,1.9,Yes,8,5,12,No,Still Employed
EMP-100215,48,Prefer not to say,Widowed,United States,Bachelor's Degree,11,Product,UX Designer,Full-Time,Hybrid,2018-03-07,6.8,159611.47,25,39902.87,199514.34,Exceeds Expectations,3.8,3.5,4.5,4.2,No,3,5,29,No,Still Employed
EMP-100216,23,Male,Married,UAE,Master's Degree,1,HR,Compensation Analyst,Full-Time,No,2017-02-18,7.9,138745.39,10,13874.54,152619.93,Exceeds Expectations,1.1,2.0,2.1,2.8,No,6,5,0,No,Still Employed
EMP-100217,49,Prefer not to say,Single,Singapore,Master's Degree,27,Finance,Accountant,Full-Time,Yes,2010-04-07,14.7,112536.73,20,22507.35,135044.08,Needs Improvement,4.9,1.9,2.0,2.9,Yes,0,2,2,Yes,Laid Off
EMP-100218,36,Prefer not to say,Single,Australia,Bachelor's Degree,7,Operations,COO,Full-Time,No,2014-12-15,10.1,175396.98,5,8769.85,184166.83,Meets Expectations,1.6,2.5,4.5,3.9,No,6,2,3,Yes,Resigned
EMP-100219,23,Female,Widowed,India,Associate Degree,0,Operations,Supply Chain Manager,Full-Time,No,2019-10-10,5.2,89790.51,10,8979.05,98769.56,Meets Expectations,2.9,3.5,2.9,2.8,No,6,1,20,Yes,Resigned
EMP-100220,36,Prefer not to say,Single,United Kingdom,Bachelor's Degree,10,Operations,Supply Chain Manager,Full-Time,No,2012-05-26,12.6,49758.42,0,0.0,49758.42,Meets Expectations,4.3,1.4,4.8,4.8,No,4,5,4,No,Still Employed
EMP-100221,59,Non-Binary,Widowed,Brazil,PhD,26,Customer Support,Support Manager,Full-Time,Yes,2020-04-10,4.7,131980.21,25,32995.05,164975.26,Meets Expectations,4.2,3.9,3.9,1.0,No,4,2,14,No,Still Employed
EMP-100222,53,Prefer not to say,Single,Brazil,PhD,7,Customer Support,Technical Support,Remote,No,2017-10-02,7.3,40481.38,10,4048.14,44529.52,Outstanding,4.5,1.5,5.0,3.7,Yes,10,4,6,No,Still Employed
